Defl_nm_Ex	Defl_pN_Ex	
3.755792e+000	3.752036e+003	
3.755792e+000	3.752036e+003	
3.755792e+000	3.752036e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.782619e+000	3.778837e+003	
3.728965e+000	3.725236e+003	
3.702138e+000	3.698436e+003	
3.702138e+000	3.698436e+003	
3.675311e+000	3.671636e+003	
3.702138e+000	3.698436e+003	
3.728965e+000	3.725236e+003	
3.755792e+000	3.752036e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.916755e+000	3.912838e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.755792e+000	3.752036e+003	
3.728965e+000	3.725236e+003	
3.728965e+000	3.725236e+003	
3.755792e+000	3.752036e+003	
3.782619e+000	3.778837e+003	
3.836273e+000	3.832437e+003	
3.889928e+000	3.886038e+003	
3.943582e+000	3.939638e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.077717e+000	4.073640e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.809446e+000	3.805637e+003	
3.755792e+000	3.752036e+003	
3.728965e+000	3.725236e+003	
3.702138e+000	3.698436e+003	
3.702138e+000	3.698436e+003	
3.702138e+000	3.698436e+003	
3.728965e+000	3.725236e+003	
3.782619e+000	3.778837e+003	
3.836273e+000	3.832437e+003	
3.889928e+000	3.886038e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.131371e+000	4.127240e+003	
4.131371e+000	4.127240e+003	
4.104544e+000	4.100440e+003	
4.050890e+000	4.046839e+003	
3.997236e+000	3.993239e+003	
3.916755e+000	3.912838e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.836273e+000	3.832437e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
3.997236e+000	3.993239e+003	
3.943582e+000	3.939638e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.997236e+000	3.993239e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.782619e+000	3.778837e+003	
3.755792e+000	3.752036e+003	
3.702138e+000	3.698436e+003	
3.702138e+000	3.698436e+003	
3.702138e+000	3.698436e+003	
3.702138e+000	3.698436e+003	
3.728965e+000	3.725236e+003	
3.782619e+000	3.778837e+003	
3.836273e+000	3.832437e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.916755e+000	3.912838e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.782619e+000	3.778837e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.916755e+000	3.912838e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.889928e+000	3.886038e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.755792e+000	3.752036e+003	
3.728965e+000	3.725236e+003	
3.728965e+000	3.725236e+003	
3.728965e+000	3.725236e+003	
3.755792e+000	3.752036e+003	
3.809446e+000	3.805637e+003	
3.889928e+000	3.886038e+003	
3.970409e+000	3.966438e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.131371e+000	4.127240e+003	
4.131371e+000	4.127240e+003	
4.131371e+000	4.127240e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.077717e+000	4.073640e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.131371e+000	4.127240e+003	
4.158198e+000	4.154041e+003	
4.131371e+000	4.127240e+003	
4.077717e+000	4.073640e+003	
4.024063e+000	4.020039e+003	
3.970409e+000	3.966438e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.836273e+000	3.832437e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.809446e+000	3.805637e+003	
3.836273e+000	3.832437e+003	
3.916755e+000	3.912838e+003	
3.970409e+000	3.966438e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.104544e+000	4.100440e+003	
4.077717e+000	4.073640e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.970409e+000	3.966438e+003	
4.024063e+000	4.020039e+003	
4.077717e+000	4.073640e+003	
4.104544e+000	4.100440e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.943582e+000	3.939638e+003	
3.997236e+000	3.993239e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.970409e+000	3.966438e+003	
4.050890e+000	4.046839e+003	
4.131371e+000	4.127240e+003	
4.185026e+000	4.180841e+003	
4.211853e+000	4.207641e+003	
4.211853e+000	4.207641e+003	
4.185026e+000	4.180841e+003	
4.131371e+000	4.127240e+003	
4.050890e+000	4.046839e+003	
3.970409e+000	3.966438e+003	
3.889928e+000	3.886038e+003	
3.809446e+000	3.805637e+003	
3.782619e+000	3.778837e+003	
3.755792e+000	3.752036e+003	
3.755792e+000	3.752036e+003	
3.755792e+000	3.752036e+003	
3.782619e+000	3.778837e+003	
3.836273e+000	3.832437e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.970409e+000	3.966438e+003	
4.024063e+000	4.020039e+003	
4.077717e+000	4.073640e+003	
4.131371e+000	4.127240e+003	
4.131371e+000	4.127240e+003	
4.104544e+000	4.100440e+003	
4.077717e+000	4.073640e+003	
4.024063e+000	4.020039e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.916755e+000	3.912838e+003	
3.863101e+000	3.859238e+003	
3.809446e+000	3.805637e+003	
3.782619e+000	3.778837e+003	
3.755792e+000	3.752036e+003	
3.755792e+000	3.752036e+003	
3.782619e+000	3.778837e+003	
3.863101e+000	3.859238e+003	
3.943582e+000	3.939638e+003	
4.024063e+000	4.020039e+003	
4.077717e+000	4.073640e+003	
4.131371e+000	4.127240e+003	
4.131371e+000	4.127240e+003	
4.158198e+000	4.154041e+003	
4.185026e+000	4.180841e+003	
4.211853e+000	4.207641e+003	
4.238680e+000	4.234441e+003	
4.238680e+000	4.234441e+003	
4.211853e+000	4.207641e+003	
4.185026e+000	4.180841e+003	
4.104544e+000	4.100440e+003	
4.050890e+000	4.046839e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.104544e+000	4.100440e+003	
4.131371e+000	4.127240e+003	
4.131371e+000	4.127240e+003	
4.158198e+000	4.154041e+003	
4.158198e+000	4.154041e+003	
4.131371e+000	4.127240e+003	
4.131371e+000	4.127240e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.104544e+000	4.100440e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.024063e+000	4.020039e+003	
4.050890e+000	4.046839e+003	
4.077717e+000	4.073640e+003	
4.077717e+000	4.073640e+003	
4.050890e+000	4.046839e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
3.863101e+000	3.859238e+003	
3.863101e+000	3.859238e+003	
3.836273e+000	3.832437e+003	
3.836273e+000	3.832437e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
4.024063e+000	4.020039e+003	
3.997236e+000	3.993239e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.863101e+000	3.859238e+003	
3.889928e+000	3.886038e+003	
3.889928e+000	3.886038e+003	
3.916755e+000	3.912838e+003	
3.943582e+000	3.939638e+003	
3.970409e+000	3.966438e+003	
3.997236e+000	3.993239e+003	
4.050890e+000	4.046839e+003	
4.104544e+000	4.100440e+003	
4.131371e+000	4.127240e+003	
4.158198e+000	4.154041e+003	
4.131371e+000	4.127240e+003	
4.104544e+000	4.100440e+003	
4.077717e+000	4.073640e+003	
4.024063e+000	4.020039e+003	
3.970409e+000	3.966438e+003	
3.943582e+000	3.939638e+003	
3.916755e+000	3.912838e+003	
3.916755e+000	3.912838e+003	
